source_index|h_power|x_power|y_power|expr
330|1|3|6|B3_3_5*auxP4_1_2+28*B3_4_0*auxP4_0_7+5*auxP4_1_3*auxQ3_3_4+9*auxP4_1_4*auxQ3_3_3+13*auxP4_1_5*auxQ3_3_2+17*auxP4_1_6*auxQ3_3_1+21*auxP4_1_7*auxQ3_3_0-14*auxP4_2_0*auxQ3_2_7-10*auxP4_2_1*auxQ3_2_6-6*auxP4_2_2*auxQ3_2_5-2*auxP4_2_3*auxQ3_2_4+2*auxP4_2_4*auxQ3_2_3+6*auxP4_2_5*auxQ3_2_2+10*auxP4_2_6*auxQ3_2_1+14*auxP4_2_7*auxQ3_2_0-21*auxP4_3_0*auxQ3_1_7-17*auxP4_3_1*auxQ3_1_6-13*auxP4_3_2*auxQ3_1_5-9*auxP4_3_3*auxQ3_1_4-5*auxP4_3_4*auxQ3_1_3-auxP4_3_5*auxQ3_1_2+3*auxP4_3_6*auxQ3_1_1+7*auxP4_3_7*auxQ3_1_0-28*auxP4_4_0*auxQ3_0_7-24*auxP4_4_1*auxQ3_0_6-20*auxP4_4_2*auxQ3_0_5-16*auxP4_4_3*auxQ3_0_4-12*auxP4_4_4*auxQ3_0_3-8*auxP4_4_5*auxQ3_0_2-4*auxP4_4_6*auxQ3_0_1
331|1|3|7|4*B3_3_5*auxP4_1_3+32*B3_4_0*auxP4_0_8+8*auxP4_1_4*auxQ3_3_4+12*auxP4_1_5*auxQ3_3_3+16*auxP4_1_6*auxQ3_3_2+20*auxP4_1_7*auxQ3_3_1+24*auxP4_1_8*auxQ3_3_0-16*auxP4_2_0*auxQ3_2_8-12*auxP4_2_1*auxQ3_2_7-8*auxP4_2_2*auxQ3_2_6-4*auxP4_2_3*auxQ3_2_5+4*auxP4_2_5*auxQ3_2_3+8*auxP4_2_6*auxQ3_2_2+12*auxP4_2_7*auxQ3_2_1+16*auxP4_2_8*auxQ3_2_0-24*auxP4_3_0*auxQ3_1_8-20*auxP4_3_1*auxQ3_1_7-16*auxP4_3_2*auxQ3_1_6-12*auxP4_3_3*auxQ3_1_5-8*auxP4_3_4*auxQ3_1_4-4*auxP4_3_5*auxQ3_1_3+4*auxP4_3_7*auxQ3_1_1+8*auxP4_3_8*auxQ3_1_0-32*auxP4_4_0*auxQ3_0_8-28*auxP4_4_1*auxQ3_0_7-24*auxP4_4_2*auxQ3_0_6-20*auxP4_4_3*auxQ3_0_5-16*auxP4_4_4*auxQ3_0_4-12*auxP4_4_5*auxQ3_0_3-8*auxP4_4_6*auxQ3_0_2
332|1|3|8|-18*B2_2_3*auxP4_2_0+7*B3_3_5*auxP4_1_4+36*B3_4_0*auxP4_0_9+11*auxP4_1_5*auxQ3_3_4+15*auxP4_1_6*auxQ3_3_3+19*auxP4_1_7*auxQ3_3_2+23*auxP4_1_8*auxQ3_3_1+27*auxP4_1_9*auxQ3_3_0-14*auxP4_2_1*auxQ3_2_8-10*auxP4_2_2*auxQ3_2_7-6*auxP4_2_3*auxQ3_2_6-2*auxP4_2_4*auxQ3_2_5+2*auxP4_2_5*auxQ3_2_4+6*auxP4_2_6*auxQ3_2_3+10*auxP4_2_7*auxQ3_2_2+14*auxP4_2_8*auxQ3_2_1+18*auxP4_2_9*auxQ3_2_0-27*auxP4_3_0*auxQ3_1_9-23*auxP4_3_1*auxQ3_1_8-19*auxP4_3_2*auxQ3_1_7-15*auxP4_3_3*auxQ3_1_6-11*auxP4_3_4*auxQ3_1_5-7*auxP4_3_5*auxQ3_1_4-3*auxP4_3_6*auxQ3_1_3+auxP4_3_7*auxQ3_1_2+5*auxP4_3_8*auxQ3_1_1+9*auxP4_3_9*auxQ3_1_0-36*auxP4_4_0*auxQ3_0_9-32*auxP4_4_1*auxQ3_0_8-28*auxP4_4_2*auxQ3_0_7-24*auxP4_4_3*auxQ3_0_6-20*auxP4_4_4*auxQ3_0_5-16*auxP4_4_5*auxQ3_0_4-12*auxP4_4_6*auxQ3_0_3
333|1|3|9|-16*B2_2_3*auxP4_2_1+10*B3_3_5*auxP4_1_5+40*B3_4_0*auxP4_0_10+30*auxP4_1_10*auxQ3_3_0+14*auxP4_1_6*auxQ3_3_4+18*auxP4_1_7*auxQ3_3_3+22*auxP4_1_8*auxQ3_3_2+26*auxP4_1_9*auxQ3_3_1+20*auxP4_2_10*auxQ3_2_0-12*auxP4_2_2*auxQ3_2_8-8*auxP4_2_3*auxQ3_2_7-4*auxP4_2_4*auxQ3_2_6+4*auxP4_2_6*auxQ3_2_4+8*auxP4_2_7*auxQ3_2_3+12*auxP4_2_8*auxQ3_2_2+16*auxP4_2_9*auxQ3_2_1-30*auxP4_3_0*auxQ3_1_10-26*auxP4_3_1*auxQ3_1_9+10*auxP4_3_10*auxQ3_1_0-22*auxP4_3_2*auxQ3_1_8-18*auxP4_3_3*auxQ3_1_7-14*auxP4_3_4*auxQ3_1_6-10*auxP4_3_5*auxQ3_1_5-6*auxP4_3_6*auxQ3_1_4-2*auxP4_3_7*auxQ3_1_3+2*auxP4_3_8*auxQ3_1_2+6*auxP4_3_9*auxQ3_1_1-40*auxP4_4_0*auxQ3_0_10-36*auxP4_4_1*auxQ3_0_9-32*auxP4_4_2*auxQ3_0_8-28*auxP4_4_3*auxQ3_0_7-24*auxP4_4_4*auxQ3_0_6-20*auxP4_4_5*auxQ3_0_5-16*auxP4_4_6*auxQ3_0_4
334|1|3|10|11*A3_3_5*auxQ3_1_0-14*B2_2_3*auxP4_2_2+13*B3_3_5*auxP4_1_6+44*B3_4_0*auxP4_0_11+29*auxP4_1_10*auxQ3_3_1+33*auxP4_1_11*auxQ3_3_0+17*auxP4_1_7*auxQ3_3_4+21*auxP4_1_8*auxQ3_3_3+25*auxP4_1_9*auxQ3_3_2+18*auxP4_2_10*auxQ3_2_1+22*auxP4_2_11*auxQ3_2_0-10*auxP4_2_3*auxQ3_2_8-6*auxP4_2_4*auxQ3_2_7-2*auxP4_2_5*auxQ3_2_6+2*auxP4_2_6*auxQ3_2_5+6*auxP4_2_7*auxQ3_2_4+10*auxP4_2_8*auxQ3_2_3+14*auxP4_2_9*auxQ3_2_2-33*auxP4_3_0*auxQ3_1_11-29*auxP4_3_1*auxQ3_1_10+7*auxP4_3_10*auxQ3_1_1-25*auxP4_3_2*auxQ3_1_9-21*auxP4_3_3*auxQ3_1_8-17*auxP4_3_4*auxQ3_1_7-13*auxP4_3_5*auxQ3_1_6-9*auxP4_3_6*auxQ3_1_5-5*auxP4_3_7*auxQ3_1_4-auxP4_3_8*auxQ3_1_3+3*auxP4_3_9*auxQ3_1_2-44*auxP4_4_0*auxQ3_0_11-40*auxP4_4_1*auxQ3_0_10-36*auxP4_4_2*auxQ3_0_9-32*auxP4_4_3*auxQ3_0_8-28*auxP4_4_4*auxQ3_0_7-24*auxP4_4_5*auxQ3_0_6-20*auxP4_4_6*auxQ3_0_5
335|1|3|11|8*A3_3_5*auxQ3_1_1-12*B2_2_3*auxP4_2_3+16*B3_3_5*auxP4_1_7+48*B3_4_0*auxP4_0_12+28*auxP4_1_10*auxQ3_3_2+32*auxP4_1_11*auxQ3_3_1+36*auxP4_1_12*auxQ3_3_0+20*auxP4_1_8*auxQ3_3_4+24*auxP4_1_9*auxQ3_3_3+16*auxP4_2_10*auxQ3_2_2+20*auxP4_2_11*auxQ3_2_1+24*auxP4_2_12*auxQ3_2_0-8*auxP4_2_4*auxQ3_2_8-4*auxP4_2_5*auxQ3_2_7+4*auxP4_2_7*auxQ3_2_5+8*auxP4_2_8*auxQ3_2_4+12*auxP4_2_9*auxQ3_2_3-36*auxP4_3_0*auxQ3_1_12-32*auxP4_3_1*auxQ3_1_11+4*auxP4_3_10*auxQ3_1_2-28*auxP4_3_2*auxQ3_1_10-24*auxP4_3_3*auxQ3_1_9-20*auxP4_3_4*auxQ3_1_8-16*auxP4_3_5*auxQ3_1_7-12*auxP4_3_6*auxQ3_1_6-8*auxP4_3_7*auxQ3_1_5-4*auxP4_3_8*auxQ3_1_4-48*auxP4_4_0*auxQ3_0_12-44*auxP4_4_1*auxQ3_0_11-40*auxP4_4_2*auxQ3_0_10-36*auxP4_4_3*auxQ3_0_9-32*auxP4_4_4*auxQ3_0_8-28*auxP4_4_5*auxQ3_0_7-24*auxP4_4_6*auxQ3_0_6
336|1|3|12|5*A3_3_5*auxQ3_1_2-10*B2_2_3*auxP4_2_4+19*B3_3_5*auxP4_1_8+52*B3_4_0*auxP4_0_13+27*auxP4_1_10*auxQ3_3_3+31*auxP4_1_11*auxQ3_3_2+35*auxP4_1_12*auxQ3_3_1+39*auxP4_1_13*auxQ3_3_0+23*auxP4_1_9*auxQ3_3_4+14*auxP4_2_10*auxQ3_2_3+18*auxP4_2_11*auxQ3_2_2+22*auxP4_2_12*auxQ3_2_1+26*auxP4_2_13*auxQ3_2_0-6*auxP4_2_5*auxQ3_2_8-2*auxP4_2_6*auxQ3_2_7+2*auxP4_2_7*auxQ3_2_6+6*auxP4_2_8*auxQ3_2_5+10*auxP4_2_9*auxQ3_2_4-39*auxP4_3_0*auxQ3_1_13-35*auxP4_3_1*auxQ3_1_12+auxP4_3_10*auxQ3_1_3-31*auxP4_3_2*auxQ3_1_11-27*auxP4_3_3*auxQ3_1_10-23*auxP4_3_4*auxQ3_1_9-19*auxP4_3_5*auxQ3_1_8-15*auxP4_3_6*auxQ3_1_7-11*auxP4_3_7*auxQ3_1_6-7*auxP4_3_8*auxQ3_1_5-3*auxP4_3_9*auxQ3_1_4-52*auxP4_4_0*auxQ3_0_13-48*auxP4_4_1*auxQ3_0_12-44*auxP4_4_2*auxQ3_0_11-40*auxP4_4_3*auxQ3_0_10-36*auxP4_4_4*auxQ3_0_9-32*auxP4_4_5*auxQ3_0_8-28*auxP4_4_6*auxQ3_0_7
337|1|3|13|2*A3_3_5*auxQ3_1_3-8*B2_2_3*auxP4_2_5+22*B3_3_5*auxP4_1_9+56*B3_4_0*auxP4_0_14+26*auxP4_1_10*auxQ3_3_4+30*auxP4_1_11*auxQ3_3_3+34*auxP4_1_12*auxQ3_3_2+38*auxP4_1_13*auxQ3_3_1+42*auxP4_1_14*auxQ3_3_0+12*auxP4_2_10*auxQ3_2_4+16*auxP4_2_11*auxQ3_2_3+20*auxP4_2_12*auxQ3_2_2+24*auxP4_2_13*auxQ3_2_1+28*auxP4_2_14*auxQ3_2_0-4*auxP4_2_6*auxQ3_2_8+4*auxP4_2_8*auxQ3_2_6+8*auxP4_2_9*auxQ3_2_5-38*auxP4_3_1*auxQ3_1_13-2*auxP4_3_10*auxQ3_1_4-34*auxP4_3_2*auxQ3_1_12-30*auxP4_3_3*auxQ3_1_11-26*auxP4_3_4*auxQ3_1_10-22*auxP4_3_5*auxQ3_1_9-18*auxP4_3_6*auxQ3_1_8-14*auxP4_3_7*auxQ3_1_7-10*auxP4_3_8*auxQ3_1_6-6*auxP4_3_9*auxQ3_1_5-56*auxP4_4_0*auxQ3_0_14-52*auxP4_4_1*auxQ3_0_13-48*auxP4_4_2*auxQ3_0_12-44*auxP4_4_3*auxQ3_0_11-40*auxP4_4_4*auxQ3_0_10-36*auxP4_4_5*auxQ3_0_9-32*auxP4_4_6*auxQ3_0_8
338|1|3|14|30*A2_2_3*auxQ3_2_0-A3_3_5*auxQ3_1_4-6*B2_2_3*auxP4_2_6+25*B3_3_5*auxP4_1_10+60*B3_4_0*auxP4_0_15+29*auxP4_1_11*auxQ3_3_4+33*auxP4_1_12*auxQ3_3_3+37*auxP4_1_13*auxQ3_3_2+41*auxP4_1_14*auxQ3_3_1+45*auxP4_1_15*auxQ3_3_0+10*auxP4_2_10*auxQ3_2_5+14*auxP4_2_11*auxQ3_2_4+18*auxP4_2_12*auxQ3_2_3+22*auxP4_2_13*auxQ3_2_2+26*auxP4_2_14*auxQ3_2_1-2*auxP4_2_7*auxQ3_2_8+2*auxP4_2_8*auxQ3_2_7+6*auxP4_2_9*auxQ3_2_6-5*auxP4_3_10*auxQ3_1_5-37*auxP4_3_2*auxQ3_1_13-33*auxP4_3_3*auxQ3_1_12-29*auxP4_3_4*auxQ3_1_11-25*auxP4_3_5*auxQ3_1_10-21*auxP4_3_6*auxQ3_1_9-17*auxP4_3_7*auxQ3_1_8-13*auxP4_3_8*auxQ3_1_7-9*auxP4_3_9*auxQ3_1_6-60*auxP4_4_0*auxQ3_0_15-56*auxP4_4_1*auxQ3_0_14-52*auxP4_4_2*auxQ3_0_13-48*auxP4_4_3*auxQ3_0_12-44*auxP4_4_4*auxQ3_0_11-40*auxP4_4_5*auxQ3_0_10-36*auxP4_4_6*auxQ3_0_9
339|1|3|15|28*A2_2_3*auxQ3_2_1-4*A3_3_5*auxQ3_1_5-4*B2_2_3*auxP4_2_7+28*B3_3_5*auxP4_1_11+64*B3_4_0*auxP4_0_16+32*auxP4_1_12*auxQ3_3_4+36*auxP4_1_13*auxQ3_3_3+40*auxP4_1_14*auxQ3_3_2+44*auxP4_1_15*auxQ3_3_1+48*auxP4_1_16*auxQ3_3_0+8*auxP4_2_10*auxQ3_2_6+12*auxP4_2_11*auxQ3_2_5+16*auxP4_2_12*auxQ3_2_4+20*auxP4_2_13*auxQ3_2_3+24*auxP4_2_14*auxQ3_2_2+4*auxP4_2_9*auxQ3_2_7-8*auxP4_3_10*auxQ3_1_6-36*auxP4_3_3*auxQ3_1_13-32*auxP4_3_4*auxQ3_1_12-28*auxP4_3_5*auxQ3_1_11-24*auxP4_3_6*auxQ3_1_10-20*auxP4_3_7*auxQ3_1_9-16*auxP4_3_8*auxQ3_1_8-12*auxP4_3_9*auxQ3_1_7-64*auxP4_4_0*auxQ3_0_16-60*auxP4_4_1*auxQ3_0_15-56*auxP4_4_2*auxQ3_0_14-52*auxP4_4_3*auxQ3_0_13-48*auxP4_4_4*auxQ3_0_12-44*auxP4_4_5*auxQ3_0_11-40*auxP4_4_6*auxQ3_0_10
340|1|3|16|26*A2_2_3*auxQ3_2_2-7*A3_3_5*auxQ3_1_6-2*B2_2_3*auxP4_2_8+31*B3_3_5*auxP4_1_12+68*B3_4_0*auxP4_0_17+35*auxP4_1_13*auxQ3_3_4+39*auxP4_1_14*auxQ3_3_3+43*auxP4_1_15*auxQ3_3_2+47*auxP4_1_16*auxQ3_3_1+51*auxP4_1_17*auxQ3_3_0+6*auxP4_2_10*auxQ3_2_7+10*auxP4_2_11*auxQ3_2_6+14*auxP4_2_12*auxQ3_2_5+18*auxP4_2_13*auxQ3_2_4+22*auxP4_2_14*auxQ3_2_3+2*auxP4_2_9*auxQ3_2_8-11*auxP4_3_10*auxQ3_1_7-35*auxP4_3_4*auxQ3_1_13-31*auxP4_3_5*auxQ3_1_12-27*auxP4_3_6*auxQ3_1_11-23*auxP4_3_7*auxQ3_1_10-19*auxP4_3_8*auxQ3_1_9-15*auxP4_3_9*auxQ3_1_8-68*auxP4_4_0*auxQ3_0_17-64*auxP4_4_1*auxQ3_0_16-60*auxP4_4_2*auxQ3_0_15-56*auxP4_4_3*auxQ3_0_14-52*auxP4_4_4*auxQ3_0_13-48*auxP4_4_5*auxQ3_0_12-44*auxP4_4_6*auxQ3_0_11
341|1|3|17|24*A2_2_3*auxQ3_2_3-10*A3_3_5*auxQ3_1_7+34*B3_3_5*auxP4_1_13+72*B3_4_0*auxP4_0_18+38*auxP4_1_14*auxQ3_3_4+42*auxP4_1_15*auxQ3_3_3+46*auxP4_1_16*auxQ3_3_2+50*auxP4_1_17*auxQ3_3_1+54*auxP4_1_18*auxQ3_3_0+4*auxP4_2_10*auxQ3_2_8+8*auxP4_2_11*auxQ3_2_7+12*auxP4_2_12*auxQ3_2_6+16*auxP4_2_13*auxQ3_2_5+20*auxP4_2_14*auxQ3_2_4-14*auxP4_3_10*auxQ3_1_8-34*auxP4_3_5*auxQ3_1_13-30*auxP4_3_6*auxQ3_1_12-26*auxP4_3_7*auxQ3_1_11-22*auxP4_3_8*auxQ3_1_10-18*auxP4_3_9*auxQ3_1_9-72*auxP4_4_0-68*auxP4_4_1*auxQ3_0_17-64*auxP4_4_2*auxQ3_0_16-60*auxP4_4_3*auxQ3_0_15-56*auxP4_4_4*auxQ3_0_14-52*auxP4_4_5*auxQ3_0_13-48*auxP4_4_6*auxQ3_0_12
342|1|3|18|22*A2_2_3*auxQ3_2_4-13*A3_3_5*auxQ3_1_8+2*B2_2_3*auxP4_2_10+37*B3_3_5*auxP4_1_14+76*B3_4_0*auxP4_0_19+41*auxP4_1_15*auxQ3_3_4+45*auxP4_1_16*auxQ3_3_3+49*auxP4_1_17*auxQ3_3_2+53*auxP4_1_18*auxQ3_3_1+57*auxP4_1_19*auxQ3_3_0+6*auxP4_2_11*auxQ3_2_8+10*auxP4_2_12*auxQ3_2_7+14*auxP4_2_13*auxQ3_2_6+18*auxP4_2_14*auxQ3_2_5-17*auxP4_3_10*auxQ3_1_9-33*auxP4_3_6*auxQ3_1_13-29*auxP4_3_7*auxQ3_1_12-25*auxP4_3_8*auxQ3_1_11-21*auxP4_3_9*auxQ3_1_10-72*auxP4_4_1-68*auxP4_4_2*auxQ3_0_17-64*auxP4_4_3*auxQ3_0_16-60*auxP4_4_4*auxQ3_0_15-56*auxP4_4_5*auxQ3_0_14-52*auxP4_4_6*auxQ3_0_13
343|1|3|19|20*A2_2_3*auxQ3_2_5-16*A3_3_5*auxQ3_1_9+4*B2_2_3*auxP4_2_11+40*B3_3_5*auxP4_1_15+80*B3_4_0*auxP4_0_20+44*auxP4_1_16*auxQ3_3_4+48*auxP4_1_17*auxQ3_3_3+52*auxP4_1_18*auxQ3_3_2+56*auxP4_1_19*auxQ3_3_1+8*auxP4_2_12*auxQ3_2_8+12*auxP4_2_13*auxQ3_2_7+16*auxP4_2_14*auxQ3_2_6-20*auxP4_3_10*auxQ3_1_10-32*auxP4_3_7*auxQ3_1_13-28*auxP4_3_8*auxQ3_1_12-24*auxP4_3_9*auxQ3_1_11-72*auxP4_4_2-68*auxP4_4_3*auxQ3_0_17-64*auxP4_4_4*auxQ3_0_16-60*auxP4_4_5*auxQ3_0_15-56*auxP4_4_6*auxQ3_0_14
344|1|3|20|18*A2_2_3*auxQ3_2_6-19*A3_3_5*auxQ3_1_10+6*B2_2_3*auxP4_2_12+43*B3_3_5*auxP4_1_16+84*B3_4_0*auxP4_0_21+47*auxP4_1_17*auxQ3_3_4+51*auxP4_1_18*auxQ3_3_3+55*auxP4_1_19*auxQ3_3_2+10*auxP4_2_13*auxQ3_2_8+14*auxP4_2_14*auxQ3_2_7-23*auxP4_3_10*auxQ3_1_11-31*auxP4_3_8*auxQ3_1_13-27*auxP4_3_9*auxQ3_1_12-72*auxP4_4_3-68*auxP4_4_4*auxQ3_0_17-64*auxP4_4_5*auxQ3_0_16-60*auxP4_4_6*auxQ3_0_15
345|1|3|21|16*A2_2_3*auxQ3_2_7-22*A3_3_5*auxQ3_1_11+8*B2_2_3*auxP4_2_13+46*B3_3_5*auxP4_1_17+88*B3_4_0*auxP4_0_22+50*auxP4_1_18*auxQ3_3_4+54*auxP4_1_19*auxQ3_3_3+12*auxP4_2_14*auxQ3_2_8-26*auxP4_3_10*auxQ3_1_12-30*auxP4_3_9*auxQ3_1_13-72*auxP4_4_4-68*auxP4_4_5*auxQ3_0_17-64*auxP4_4_6*auxQ3_0_16
346|1|3|22|14*A2_2_3*auxQ3_2_8-25*A3_3_5*auxQ3_1_12+10*B2_2_3*auxP4_2_14+49*B3_3_5*auxP4_1_18+92*B3_4_0*auxP4_0_23+53*auxP4_1_19*auxQ3_3_4-29*auxP4_3_10*auxQ3_1_13-72*auxP4_4_5-68*auxP4_4_6*auxQ3_0_17
347|1|3|23|12*A2_2_3*B2_2_3-28*A3_3_5*auxQ3_1_13+52*B3_3_5*auxP4_1_19+96*B3_4_0-72*auxP4_4_6
348|1|4|0|4*B3_4_0*auxP4_1_1-2*auxP4_2_0*auxQ3_3_1+3*auxP4_2_1*auxQ3_3_0-3*auxP4_3_0*auxQ3_2_1+2*auxP4_3_1*auxQ3_2_0-4*auxP4_4_0*auxQ3_1_1+auxP4_4_1*auxQ3_1_0-5*auxP4_5_0*auxQ3_0_1
349|1|4|1|8*B3_4_0*auxP4_1_2-4*auxP4_2_0*auxQ3_3_2+auxP4_2_1*auxQ3_3_1+6*auxP4_2_2*auxQ3_3_0-6*auxP4_3_0*auxQ3_2_2-auxP4_3_1*auxQ3_2_1+4*auxP4_3_2*auxQ3_2_0-8*auxP4_4_0*auxQ3_1_2-3*auxP4_4_1*auxQ3_1_1+2*auxP4_4_2*auxQ3_1_0-10*auxP4_5_0*auxQ3_0_2-5*auxP4_5_1*auxQ3_0_1
350|1|4|2|12*B3_4_0*auxP4_1_3-6*auxP4_2_0*auxQ3_3_3-auxP4_2_1*auxQ3_3_2+4*auxP4_2_2*auxQ3_3_1+9*auxP4_2_3*auxQ3_3_0-9*auxP4_3_0*auxQ3_2_3-4*auxP4_3_1*auxQ3_2_2+auxP4_3_2*auxQ3_2_1+6*auxP4_3_3*auxQ3_2_0-12*auxP4_4_0*auxQ3_1_3-7*auxP4_4_1*auxQ3_1_2-2*auxP4_4_2*auxQ3_1_1+3*auxP4_4_3*auxQ3_1_0-15*auxP4_5_0*auxQ3_0_3-10*auxP4_5_1*auxQ3_0_2
351|1|4|3|16*B3_4_0*auxP4_1_4-8*auxP4_2_0*auxQ3_3_4-3*auxP4_2_1*auxQ3_3_3+2*auxP4_2_2*auxQ3_3_2+7*auxP4_2_3*auxQ3_3_1+12*auxP4_2_4*auxQ3_3_0-12*auxP4_3_0*auxQ3_2_4-7*auxP4_3_1*auxQ3_2_3-2*auxP4_3_2*auxQ3_2_2+3*auxP4_3_3*auxQ3_2_1+8*auxP4_3_4*auxQ3_2_0-16*auxP4_4_0*auxQ3_1_4-11*auxP4_4_1*auxQ3_1_3-6*auxP4_4_2*auxQ3_1_2-auxP4_4_3*auxQ3_1_1+4*auxP4_4_4*auxQ3_1_0-20*auxP4_5_0*auxQ3_0_4-15*auxP4_5_1*auxQ3_0_3
352|1|4|4|-10*B3_3_5*auxP4_2_0+20*B3_4_0*auxP4_1_5-5*auxP4_2_1*auxQ3_3_4+5*auxP4_2_3*auxQ3_3_2+10*auxP4_2_4*auxQ3_3_1+15*auxP4_2_5*auxQ3_3_0-15*auxP4_3_0*auxQ3_2_5-10*auxP4_3_1*auxQ3_2_4-5*auxP4_3_2*auxQ3_2_3+5*auxP4_3_4*auxQ3_2_1+10*auxP4_3_5*auxQ3_2_0-20*auxP4_4_0*auxQ3_1_5-15*auxP4_4_1*auxQ3_1_4-10*auxP4_4_2*auxQ3_1_3-5*auxP4_4_3*auxQ3_1_2+5*auxP4_4_5*auxQ3_1_0-25*auxP4_5_0*auxQ3_0_5-20*auxP4_5_1*auxQ3_0_4
353|1|4|5|-7*B3_3_5*auxP4_2_1+24*B3_4_0*auxP4_1_6-2*auxP4_2_2*auxQ3_3_4+3*auxP4_2_3*auxQ3_3_3+8*auxP4_2_4*auxQ3_3_2+13*auxP4_2_5*auxQ3_3_1+18*auxP4_2_6*auxQ3_3_0-18*auxP4_3_0*auxQ3_2_6-13*auxP4_3_1*auxQ3_2_5-8*auxP4_3_2*auxQ3_2_4-3*auxP4_3_3*auxQ3_2_3+2*auxP4_3_4*auxQ3_2_2+7*auxP4_3_5*auxQ3_2_1+12*auxP4_3_6*auxQ3_2_0-24*auxP4_4_0*auxQ3_1_6-19*auxP4_4_1*auxQ3_1_5-14*auxP4_4_2*auxQ3_1_4-9*auxP4_4_3*auxQ3_1_3-4*auxP4_4_4*auxQ3_1_2+auxP4_4_5*auxQ3_1_1+6*auxP4_4_6*auxQ3_1_0-30*auxP4_5_0*auxQ3_0_6-25*auxP4_5_1*auxQ3_0_5
354|1|4|6|-4*B3_3_5*auxP4_2_2+28*B3_4_0*auxP4_1_7+auxP4_2_3*auxQ3_3_4+6*auxP4_2_4*auxQ3_3_3+11*auxP4_2_5*auxQ3_3_2+16*auxP4_2_6*auxQ3_3_1+21*auxP4_2_7*auxQ3_3_0-21*auxP4_3_0*auxQ3_2_7-16*auxP4_3_1*auxQ3_2_6-11*auxP4_3_2*auxQ3_2_5-6*auxP4_3_3*auxQ3_2_4-auxP4_3_4*auxQ3_2_3+4*auxP4_3_5*auxQ3_2_2+9*auxP4_3_6*auxQ3_2_1+14*auxP4_3_7*auxQ3_2_0-28*auxP4_4_0*auxQ3_1_7-23*auxP4_4_1*auxQ3_1_6-18*auxP4_4_2*auxQ3_1_5-13*auxP4_4_3*auxQ3_1_4-8*auxP4_4_4*auxQ3_1_3-3*auxP4_4_5*auxQ3_1_2+2*auxP4_4_6*auxQ3_1_1-35*auxP4_5_0*auxQ3_0_7-30*auxP4_5_1*auxQ3_0_6
355|1|4|7|-B3_3_5*auxP4_2_3+32*B3_4_0*auxP4_1_8+4*auxP4_2_4*auxQ3_3_4+9*auxP4_2_5*auxQ3_3_3+14*auxP4_2_6*auxQ3_3_2+19*auxP4_2_7*auxQ3_3_1+24*auxP4_2_8*auxQ3_3_0-24*auxP4_3_0*auxQ3_2_8-19*auxP4_3_1*auxQ3_2_7-14*auxP4_3_2*auxQ3_2_6-9*auxP4_3_3*auxQ3_2_5-4*auxP4_3_4*auxQ3_2_4+auxP4_3_5*auxQ3_2_3+6*auxP4_3_6*auxQ3_2_2+11*auxP4_3_7*auxQ3_2_1+16*auxP4_3_8*auxQ3_2_0-32*auxP4_4_0*auxQ3_1_8-27*auxP4_4_1*auxQ3_1_7-22*auxP4_4_2*auxQ3_1_6-17*auxP4_4_3*auxQ3_1_5-12*auxP4_4_4*auxQ3_1_4-7*auxP4_4_5*auxQ3_1_3-2*auxP4_4_6*auxQ3_1_2-40*auxP4_5_0*auxQ3_0_8-35*auxP4_5_1*auxQ3_0_7
356|1|4|8|-27*B2_2_3*auxP4_3_0+2*B3_3_5*auxP4_2_4+36*B3_4_0*auxP4_1_9+7*auxP4_2_5*auxQ3_3_4+12*auxP4_2_6*auxQ3_3_3+17*auxP4_2_7*auxQ3_3_2+22*auxP4_2_8*auxQ3_3_1+27*auxP4_2_9*auxQ3_3_0-22*auxP4_3_1*auxQ3_2_8-17*auxP4_3_2*auxQ3_2_7-12*auxP4_3_3*auxQ3_2_6-7*auxP4_3_4*auxQ3_2_5-2*auxP4_3_5*auxQ3_2_4+3*auxP4_3_6*auxQ3_2_3+8*auxP4_3_7*auxQ3_2_2+13*auxP4_3_8*auxQ3_2_1+18*auxP4_3_9*auxQ3_2_0-36*auxP4_4_0*auxQ3_1_9-31*auxP4_4_1*auxQ3_1_8-26*auxP4_4_2*auxQ3_1_7-21*auxP4_4_3*auxQ3_1_6-16*auxP4_4_4*auxQ3_1_5-11*auxP4_4_5*auxQ3_1_4-6*auxP4_4_6*auxQ3_1_3-45*auxP4_5_0*auxQ3_0_9-40*auxP4_5_1*auxQ3_0_8
