X_power	W_power	literal_terms	semantic_degree	sha256
0	58	1	0	4d8a4485a0ed17c3a34297bac58a7bcaa7d9e13a07e8f217039742f6db71cf14
1	57	1	0	b0807acc5c6e9c465b7273b4099b200b815c5ed80c81af617372b43ee3f44a33
2	56	1	0	2a8e09cad16f1c105841e7b7e4c0833d2bdc0ff810d277216738fdd34ab73fba
3	55	1	0	54b2feb4f1507d74173e35e803f52496a1fc6a3616c341cd88b53748e6058ff6
4	54	1	0	b2c3d378522c5111567116a725ed8a42abeb64293b5a6bced4e10c915fcca385
5	53	1	0	5f054adf37fe4179db11263ea4719e63b4ff2d0dc758e5a3c4ceb7a90361490b
6	52	1	0	502140137f6cbf0df6cb59b7bc3b62992f3e0d590951b5b821690c8247c01d8e
7	51	1	0	48e6438918b0b9819ebbebd6ec958d14f985408e753ca73fb55e55ee4191bb50
8	50	1	0	24fb23008587e027d0c47eb13e637ab110e2649007d1c4d884fed1f5c159d359
9	49	1	0	f63e7e75902b642dcd0bbe7165a01846ee04ead70bd8b70181710e8080c269bd
10	48	1	0	f2435ec7135528b9c96fcc53197448482ea4360fd3fbeb6fb28cb8cd05aeab04
11	47	1	0	a8350ad2eb0964384e93b7881d6804a4ebf648635f2de09115aff3cded20afe4
12	46	1	0	03eeda5f45bf4c810dc1e267c7eae82b054bb25ac5d0c381021a54c49012869c
13	45	1	0	5a60e0e37bae91e0d707549c106fe6e4833cd48e676819a4089365c4305485f6
14	44	1	0	427fe3147f990fcb259ca2dff50c9549195e3a3f0e94fe8a7d5b17a87770dac4
15	43	1	0	742dfe597172e88a02ccc9c93837b50e5d7a615edab3d7e8516ddbb865a55c09
16	42	1	0	1b4d16f60c5ba62542d16358e767b00eb4cd887d6b835a55cd85bda2b8f5bb75
0	59	1	0	356e5e772288d13ae5458a13b78fb76f923405811808f45f37b72f0de1c7db00
1	58	1	0	23799b89c7ceb7563f7aa1a285ac50a82946ec612829ddd5d2f2d635640aa17f
2	57	1	0	ac8fd8be8bb427d4072fb31f34bab8645bf2cb97b0eb0ae34b053d99b1051352
3	56	1	0	fe1585926eaf9ed75eacd65a91ecb64115db9a843274978ac2c17b227b88ee68
4	55	1	0	31b119f72221d553e572345591c6d1c6e8f42280dba0c06963d4f0efb20f1717
5	54	1	0	259908038dc04cd9dc79fbecd5939f471044879dbb7f9a98277b79f71eb61aa8
6	53	1	0	03c1c3196d319523a71c814f53c85a742a2c95ca4db944f059ff25c62e2cb633
7	52	1	0	e13f56b2f64c1153ae4c5f736c0e9657041e1f19d62bbe6b1515e840baccdeb0
8	51	1	0	2265485ac7a4b4e85843f8100904292965ce44f30d1cae7279ee15531c267f8d
9	50	1	0	d0e7f160ee470affba974c9c0672ff1f72b21e5f58822104c270af0acbccdfb3
10	49	1	0	50260893002e9f332dc41079706eec5c3e255b697bc8b224d68c81cc822645b7
11	48	1	0	874936c00660f12003d86e88e2c98d039715d00a5a5c6d6052a8c28acfd92f7b
12	47	1	0	a00ac219af9e005ee3173e4c8fc02a578e2cf71219ec89acc51304c28d3a20ad
13	46	1	0	68e71532b4cae3f9893b3abb34e56fd75f9e6c677447f81ab82c14ea011d9a65
14	45	1	0	1176e43a5ee5ecbbcc8c570cbd5f891ff4813cf32bf87260c973fca1ee61bf3f
15	44	1	0	82c846e528027878992c8649d5f167cafa99acee1c61ff9e2680b037ad0f252b
16	43	1	0	3493adf404364e598550acd4364e3338377b432b0afcf1ece43da0136be1a28f
0	60	1	0	21c2445944e98cc49b81808b83455accbe8cd202b8c9326566820b91832496a8
1	59	1	0	0de9e093e7415fd760ecf8b285078c1e25a38807c931a76af6f27c1147cec134
2	58	1	0	1e2792313f4a88a65806292c3c6d56024b94596e30cec5b47328dfd5b9ef63f9
3	57	1	0	477fbc147939451359847145b155d0f63a8ff612527e2e29918bca8e4fd87f25
4	56	1	0	365cdbd4a65044d9f79fc541736fad170645eb16f165869380a0f6f6e1c5b632
5	55	1	0	182e62060832f153e7e844be8175f98edfb3e557a5b365e38f70f21d6bd03474
6	54	1	0	83606426c81f96bdfec9a846c7e2e02f847d2cb5cda6b5877705473b889c4c27
7	53	1	0	8f24943e261c2fc0e2cedbeff8fe8defcdb73110d364f5fd004995ae67378afb
8	52	1	0	1ee37bbeea7f797352b71a107c957159b73d49207902255300d0d2878b80a118
9	51	1	0	b72c6aafe7195a3cfdfcab1fc331651ba8c3969187aa1af85b46b87518eeff6a
10	50	1	0	c1093b205694c3ca0901f172428083d8ae190c73ebcf24fafcb3db42679f0e3b
11	49	1	0	933d94cb670b75cfd73f1952a6c59dde6270977ee9d9f75ece72ccdf9a4b1cf5
12	48	1	0	35a79d231c05255fb1dfd8d38efb6cfd9cf56fffef457a662e82892c09504951
13	47	1	0	765f9817244923cf50d22777aa04fc78d6ad60e7967b7d696c78aaae381407d9
14	46	1	0	fcfa1dd6e1a2fd110252c0f7b30501c871bffa9885bbc68908ec6b8b728e32e4
15	45	1	0	3f09e516edf663436a11cd5f5d9b432d93ce179cab6be4f35da4243f1d1b562c
16	44	1	0	621fd5dea240eda60da041b44aa4b599c7b900de1db3eb10be7ec2cfbf96faa7
0	61	1	0	8ebe8452152093e7194784256ffad6b8ed9ac7a2f9392339ba5f884434928220
1	60	1	0	5a6d452f3446341e73c07b02fb4198ec40cd1ca997594f1f464fbfbe80305af8
2	59	1	0	abfd3e144613d0a7fa5fdd11d584f0546a63563939daa13383f2bc79104d361f
3	58	1	0	3b8c0b3ec4b13603907d55816ad12f574226b14d051ef0b0486b6b9107fb74a7
4	57	1	0	e9903780e27b7a50ffed054ceeb498fb1916c146ab4e5949e3302e7d6fe75672
5	56	1	0	e4e6117d03883df4d72f4a94388d9bdc90b4af1b2cf8d75a323281c2ee7d8a80
6	55	1	0	ed6563e63d3a3f6627148278fab725f43520b23206a4a1b3c01e2143f29e7b5a
7	54	1	0	f7825481b9269510ea41a5c858ba1ee3af8eb3e5ef68e5072d080acf02a63dec
8	53	1	0	de3dfbc95db98e7d6545113eb105b2c8ad00d8f52e3293b54bbe277a2c1d5d0e
9	52	1	0	e55c820336c54edb12190cf05346cab49da01feef5c299caf2caedeed2dd516a
10	51	1	0	8905b9c4320143fc5cdc42462f7e04727e5f781403747c0a3f9995957dfc8bcc
11	50	1	0	c655f583e7c975c655c3c8b47873bb46d2b0c7bf98fd98e35affe346a14f57b9
12	49	1	0	b691292e7947dd39cc11e36b0fceab7b488d68fd72141be9bb22396a3adae314
13	48	1	0	54d45b38517dfe9b2af124a77add30ebb95e73d6771a0a5c52cc3b08154d226a
14	47	1	0	14cf87bd2c84e4fe4015972489512874f47a6f5711121eac1931d74be28d7ca7
15	46	1	0	1f17b18aa4b0995f3a97101caf884567a2f739791dab0e846950f351552594b4
16	45	1	0	6850a0978ff167b190d7f4469636ce52d01a67d6c4a09abd04fa406b2b2f3887
17	44	1	0	cbdecef3cef4ec1b99fe1b1d1182a796751add104c4904f284b83df99fa15459
0	62	1	0	7621410e3bf2b1bc4a090131ca6f356cd6f29f44bbe1e9c542789cc9791ee045
1	61	1	0	f37ea25c5321beb822266500902bbd04e7d1f63abc0f4031e9f85158beea8634
2	60	1	0	50e6866297d00c6e3f3b59948c12d9b421987cbbb8267ac46accfa53116064fe
3	59	1	0	b819faefd5115a8e381ee6657aec3def8491a863e106364835728799a948223b
4	58	1	0	7e2a4ddd8b6d6ff4f38de4aae983ada390ee5e3daec418f29fe671f184f6ec56
5	57	1	0	048fb75d455fa7ef374b64d896a911d8a8bf1fbc3d94d2be512dabb3a92242df
6	56	1	0	299eceba3372917074b62284687e2e75c77762ff977f43a9c4e4628a9d93418b
7	55	1	0	32df027cb25bf12ff610e72f17d4e5c0d7833c374c877040b91816c402f5b571
8	54	1	0	57300b2e534bdeadf373da2072142282d88794490c262add9d8d325f76d4ba65
9	53	1	0	70e69560fb92254e06b556af520addf61ba76771d62ae1cfdce29c01e1ca9275
10	52	1	0	7ed9e6b908e0a1003f5e35765a97736c9e0710cf616ee8b17ba2f2f52526f63a
11	51	1	0	0fefef6d8f45930eaa93f224fc6f23fca963ce605840d3ffb9d42fd7965f7a84
12	50	1	0	5000f3684d8f3eebc8759a592e679ba28e4bcc6cfa6bcdb1159ccdfb85ff9e90
13	49	1	0	11f89d1aa75e6a3743d0fff01ed3e96a935c124541392b3bdd68a9e4953ab0d1
14	48	1	0	f6965dd9378726038e841e3f6c0017e73baa6d36fbc6dbd2150353ce6dfaebee
15	47	1	0	a733f3815241f30e6046dcba4eb6feb8e2186fa1002c48d23afd84eb0f13ec17
16	46	1	0	d6a26a3f11f6271d7054b10d5d59af49eac2f0ac499d6212b64a2a41c253fb99
17	45	1	0	8cec610dd311cc0494ad1c4326fafde63ff34834dfa19799e23938685e8c9a5a
0	63	1	0	c588ebfcfcde7f0a2289621183b7c8979dfec3b4dabb1ed182318899146414c2
1	62	1	0	8d104b537b465924e7f8151bfbf9077cb805b8b7c6d65dd10cf29bf99c11da2c
2	61	1	0	64e807b8699ccc2945c4cbb9622a26d78341652da3b54f0b063ec462603022bf
3	60	1	0	f8e439b0fee2091ec65bd2c9909287389e26b9a4877c74bb9ead4389added8ae
4	59	1	0	d5d14a6adefa42ca2669128509394ee66677b3373f12b3a336bfddd99dcf4ba4
5	58	1	0	c28864208e010c26219fe0a018ddc5a773203028996946c436c945939959de44
6	57	1	0	6209e4127c5a5ef413e3b066f2f9c162ba9a4126c8f2b7bec6000998bea0571f
7	56	1	0	98a522247f548fb995d225c3fe3a7e084a80d488b93d4148b4aea60eac7e3a2d
8	55	1	0	6f6c48a1b899097e0d07873be10330cf9d357250ebaa37ad26f62f124d6afbc9
9	54	1	0	7f8242a49eb461ab92d595f166692e19b4c174df329f1826d0eb054cce198abf
10	53	1	0	434cbf71fb6fcce28962bad2cde679b40c77c818561d28ce6ceeed22f17f00da
11	52	1	0	1c81b66c95cfe92701dcc2221df3c0c5bf6322f9a8c7acc9c04a76778780c57d
12	51	1	0	bb61e2a62b03ddba2a0b3fb3609f941d63ee370be7b159f3523544ce20cac37c
13	50	1	0	b0e5b5865532bd5f3159bb241a3e2dda08919da0dc3357f4ca368958abacb86f
14	49	1	0	80d46a2c9bbe5a086159967c8316a6bb3e97da71aab613281ce30bb3c1656ba2
15	48	1	0	619ce592b4c8a1bd75af06fb27f39f5d0217694cbeeb2b531e67b0b2e3c6e441
16	47	1	0	ef2b319175a1945b3a324e3e9b910247ff6cf2158c9f240472927072e67db0d1
17	46	1	0	9af70e44426e635df262cdfd087b763982e4ecd76e51085cb22d97d1b27433d7
0	64	1	0	b351eaa5f5c0c8733dab07b4bf04eaa59186de452f5e8d04d941449e8c06d4c0
1	63	1	0	7ee53e088e7e18f8b05d211d403ef41564f169e1d5cc2feabec31686e4eb3acb
2	62	1	0	2f54286cedb6543bd67a09f25d59fbe399f111ea12ad220eb3aaaaf860cfc282
3	61	1	0	493983fda30581f37f4bb8e51fa5b21bc78c41e749115bbdd928f9100f814d27
4	60	1	0	43b688ff274502dd462f960a08782b0619085d975dfd3dad9593ee8468584a68
5	59	1	0	a9ff661634146403fd0c50aaadd66444dc6aa193d8c869887f07c156df827e55
6	58	1	0	238d5f1fe6ce27f905dc3db09ab9a68418578734cdb681d7877b39de280896b6
7	57	1	0	d1e9405771b9ea1c0cc7804236d7a59b4220b2a746ebc0bbca05e17a2ff807f8
8	56	1	0	12f76a50aff82c9c483f9b92a4bbdd76e11c8046a9c4eb1da5171fa28aaa048e
9	55	1	0	d5d0e20bf9a4ba654bd0e641f9c529819c214749a0a3a6c8da0aa4131d4b7970
10	54	1	0	979cf2cdb26d3b5b3b02a01d949857f07ad55296c49a3db74af9d7445b9c2408
11	53	1	0	2004d9e3663d082db9a64115117491b95f9f862ea496297fa0b83370aa3de4ca
12	52	1	0	db7de3ddddeb248438734f7153fff84746943d75a5e1196f3fa2694f196111ca
13	51	1	0	89c1380cdbad1450b16f8ba993dcfc6b26150bea2938fd850ffbb0e298076635
14	50	1	0	f50bf1f76d7807e00fbcb860604190d2e143ad28a39a213f6c6566348250e748
15	49	1	0	f25cca59639e6cee60129591009e3ead406ce4f310cf2a59f72af31733afe124
16	48	1	0	6752ab331e8285002707b647faa92c2ccbe70925eae2ad6567c1740d1a76cff2
17	47	1	0	095980b948a0b25c24d36acca5f7a671ab134dd2563501242753241b7cf6a450
0	65	1	0	b8aa9980b5fdba4392a787f99e281a872bf16b5c0bb8af67f58addc33d778d81
1	64	1	0	b5056490c10ae0ada497854c4e9e7c9107f8f6186093d87a55aa6c02feb12bfc
2	63	1	0	d3331b2066a46204b7e4d3da0942f6ed4f62302f4b7e9225342648bc5c19c0bd
3	62	1	0	bc9a1bb3d1df2abcf57392f679e76a07e91449f077a609637cd90ca1cf191ae8
4	61	1	0	f0edc1032bb71be3078871136930207ac45025a3c9f45e3fcddf216433ecda68
5	60	1	0	1a0c6e3aae4a1807da3c6a24da87d2ac9a14f6e2ab7011b00ed9e76f02ed1b44
6	59	1	0	1185e6ea134901bdfbed7a23e7d11fc28fddb4a382aa0eda027c360bd391ab44
7	58	1	0	46bc542d3595012890b7d8d12dbcad8d657b792e289b66494bc8d6edb8a62243
8	57	1	0	762c37c6c1dccb6baffc744fa35524b4a8d086bda567f52f2375d6fe1591bf17
9	56	1	0	b56b876f74efca5cfd0346b3990aef8f1d040172b75fb76ad4f128c67701bbbb
10	55	1	0	8a7b62ac1453fbbc80bb6d172ee63e83717509cc426cd3a8e8f53576bff4c2df
11	54	1	0	3744fe57f841ca47213555020bfc62d31c412cbefbe95acec8029913b4ab21af
12	53	1	0	b3b8953aa6e639896eb6038200ff5ab710b0af7014638135c7d47c2a72074b9e
13	52	1	0	463a60d89b51bfac1b2904cfb925a08f26aa859ff6a937633ff4443277f05f0f
14	51	1	0	81d3e66f8d6a6eb3c970ac64e4952bad1ba95b2fbcf30f4fe18b617ec9da7d7f
15	50	1	0	b3e6b9008020e77c33e0ccce424ef6e148108b9247cbe5ee018a8a57a213a555
16	49	1	0	7c5892f47783b4ca34e1b95d09d3c353d38cb34dbd0a5adceb428449c25403c6
17	48	1	0	b487460273ec926c03166047141ff98811cb512fb61e514b66faa11613f64087
18	47	1	0	3e33cb103068b4aeb52ba2196f691d374a108913f5c43500a3c61ea1903ff0c8
0	66	1	0	207f966dc08ea93a0d74a49eecf103b9db4fb8d2bf6848b31d6e1b3a7d3a71e8
1	65	1	0	401e73014bb41dc5f9b2790ee5949c867d4eb362e9e91addf3022316c2b6c029
2	64	1	0	af3fe474f74b74e819b131f12d1068693254d6109ad0576546fe83abf07772fc
3	63	1	0	80f896e75c03f02239ca083f0081b0e5d4d4691047a7520713344727755a7b72
4	62	1	0	450c215ed43d9d137d356c7ac6bdda3cbd59b47fef7b32f9ebe275a86bc6bc17
5	61	1	0	4811c14e5d6d4a1d35876534184cf3987de5e803049bea58b873de5a2cacf751
6	60	1	0	3fdc44d2525ac62d6cb548a830cfd81e059b100c64b08521958de9dcde048eb2
7	59	1	0	d4ecdd174f48e5b630ae1ba079d761885355b1e0f58b79a0e37d5332c467e9ce
8	58	1	0	573204767b1a7c3432625295eb4cbe1639950464797be669190b09817dc5a62e
9	57	1	0	9fe9429dcf0aa3c12cb70ec8b76981c156bdddac52851d3caa46144b9ecb1859
10	56	1	0	f89f465ff9c7acfea245fedc5583612d4a44835e7fe2fd25d0d1bd817ce1cbe6
11	55	1	0	0460fd5cad3f94a761bcea1973929c3656ef035f59ea5af82c73811348227a53
12	54	1	0	2bfe327aa7e25981e48d4c09744b0677be7394de87bff4478bdb7e3158c99d81
13	53	1	0	a3609c60f424269200027cf56b62a4d569a0fd1fb1f59b3343fcef469f06b612
14	52	1	0	a375524857eaad454b62a7063a1e0e2e94270678a080822e5b4b7b4ffbc30cac
15	51	1	0	9c89472828ef6bb4886437e442656330b8da32b5dc432c5697f200bacf0b2164
16	50	1	0	cd58bda37dcf7e9f1a28bc83e5d2a83849eb7af6c5602ce8a72a90d72d2975f8
17	49	1	0	53ba9693917d86c3cd3f11ec224d52537ed18f0ce8d7b6cdb260c82b4697ad46
18	48	1	0	dcd89d751509be95359901b2a935ddcf7c207632e75a0d333b930a788db6392e
0	67	1	0	45709d096d43940b0e34a5365d78fd38345a06c11392ea839b3857e23de9b312
1	66	1	0	dde99c5742c323d1fb2e6c59f15d897e995b6189270f1f069882fc0d42596f0b
2	65	1	0	346e4bdd690f12d74949ea6cfcd7ce2fcfaec93b6aa1e27393ec6a8276f9ade6
3	64	1	0	2713904cf993db6b9a34bfd3f492e46f070dc233d65123a8711e9dfaf32133a7
4	63	1	0	171cff276bafa34e5a7d9c28571d43b3e3ac2b855f39ee84c1fb22594c46fd67
5	62	1	0	5a762ee51c1d5b3ad9fca6c048f9f1e58afe52d08906dc0f00ec3889296f9d47
6	61	1	0	db5cf39d4215ecf33a20f6a80c67d4e1d76f6b4557c2a6bfb89c3533ae96cba3
7	60	1	0	84b30782a9972c2c201f404d8282e1c6b9ea1d3d2a43eca56177fc01c82ad7a7
8	59	1	0	d0f484b2f71ce6d7004f94064ec4bf0edaddb3ed6563efe935172da1aef30498
9	58	1	0	d0dd53e18bab63dfd96d818c326f2645bb7e42f8f22ba98c41f936428ee77add
10	57	1	0	a16d93ec98d55af2dc84dda85281127e0056bdcf184eca7a6834501571fa3a0c
11	56	1	0	140bf6d4ebd76bb018b3b5a6f736814865463fe547a52df5b3e91582d7b5fe95
12	55	1	0	7cf1795466da57d0aa8b2be118bcb13520984d5c7820de4d174eccf9b7655c9b
13	54	1	0	c0c262a3d395823b6e05f4e07adb67c114fa9ef605c23cf54507ce52e91513b7
14	53	1	0	4e91f3c38f8608096b1142a7ea766b18ac72dcc3f95089cac37d155bd191ad54
15	52	1	0	543f1e7f26ed511db0933e0c66a5768f7cf41a4f08cd69228c79c52cfce082e0
16	51	1	0	33f93752126072e8a27fb4b0cc4b6dca3a3dc4ccec662a133992faaa6da52ac2
17	50	1	0	7f8296fd2233f20e0935b0cbe9064091b8021505d0c6e2787b672ced0a16ced6
18	49	1	0	8431b734a1fa1b89f57ba1c2a46fa4085b72d44bde38484b32d5e4fa1acdad67
0	68	1	0	b855437504b626c8b5c733696c0519e4413ce4810404d9abbf46867d080de837
1	67	1	0	4c356ea5a6563ea7a4f3bf5b36eb61d9742299596766b0af273e6d06922a41e2
2	66	1	0	556f3d9fd50283761832ec18383e528a70c5f87775c5e3dc3bb18fc65a7a2672
3	65	1	0	ed5663ec79d24b3b07b12b02167b1720621d19a94eff0ebe4ac8601aa31bdb9f
4	64	1	0	d40cb76ab59f022f8301d4564a5accc8fbffa8a201a7e472824598b3a77dc3d1
5	63	1	0	b47f03230bf469ccac6e2612d63e3860ccdffbee8fee9f3e714c6ff61d9a6fad
6	62	1	0	7b7b5428e0d6ef5eb6a548acecd5fc2a69b9785f535c44b62c1c8dc539b9cdef
7	61	1	0	67dc3a78ff7e1acb15f6041bdfbce666b0098c2c79f48d3a7368d94730cb7364
8	60	1	0	984893ad931b3a270beef566d735caabd95f42a2414abd7cc5bc6c3ddb1e58b2
9	59	1	0	14255c84d9db4c3059b71c0ddb7555158a981f9c0c9a007d42634cecf09d461a
10	58	1	0	99e83b1124bd38942f47e51f6dd6fcf00c9bbd3e00d9dd9f3382fbbcacc4847d
11	57	1	0	b75aef812a08485e8fd0bb182143012271d6eb5b7b1bc2fe15a78d9a5c1a6c70
12	56	1	0	4aa1f19a7109ea804e9189057779398b4efbdff04241f10c3b68dd48cd8cf135
13	55	1	0	f47ec362ef97fe694c469ffeddb7fe74c164089803db977f149f585a2b41c226
14	54	1	0	b4783480e59392e698e06e79cb95f6a343b0b6edf1428e6076d11cb6c2153fdd
15	53	1	0	529535140637758664ab616f331b191298f535d116388c10b9cb5de931ab226a
16	52	1	0	8122ed1183bce0e7726830324b98be7baac9555352a0a8ea5efaff9a5cfa83a2
17	51	1	0	8452ebb22419ad57372e48dc2adc1fbe3ca018c653cd80e1bf8a70aa5508b349
18	50	1	0	1541d74f70e4bf55bc1415537a37cf36b2e45a44d4aeb021daf2c4a69472722e
0	69	1	0	3a5540ab3651dc8efe4e0d8b51c41c380d97678cfa5dc7f614af81a88f4d7323
1	68	1	0	2bb0a6e7da991aa12616c756902d1c7d320c7bcfe4feb77d6b8d5ba1d1673eb3
2	67	1	0	51c7867eaeea6e77b2117cdbb9585ce57be4fac4674a681517852b9a7b8d9864
3	66	1	0	3a4391a00c2e79d7428bb4ca6394b04f40a28f1f453506f766b401643917f33d
4	65	1	0	220b8f77480735dc6b3e9aaf4f2f9e1bde082fd385849308e1b058e2dbbc480d
5	64	1	0	ef2b1ea590fb0289004cdcf58daabf199d04196e55f7fb2ddc25725aa3ce2de4
6	63	1	0	2db35a73c076de73bb357b069d3ea720e599144ab7d2467a98a9d1ea8c330d86
7	62	1	0	adea6cfe6603bd6eff442a0e545b25ce1b44599af5dfe28d32809b9af1a1e645
8	61	1	0	581d0325a50bea87e5fa75e013a25828f3ddd76dab13cf00a561ca167dd675fe
9	60	1	0	3f02b40c97e2af8dae4b61b86bbc38969ce174e2f2e495be0db18c67f9132131
10	59	1	0	47b2c1927637141f9ffd265f7729a16d8500742567bc60613d5c0293b72a1314
11	58	1	0	3acf94b3742fbd08e3c37b8e2714e79d0b72bc3b4050d9c6aa0f7bcb39e68817
12	57	1	0	e3b60296090e4ac6547f1edc139fee47afe60423f00c47808a5753cc8628543b
13	56	1	0	c343b4c07e63597da62f7fa7a2a69c4b0da4e883419a24e0b3a2a601197f685a
14	55	1	0	f5b5bf13bc67b2562da0505c0c0421cb2c08f25e89baa8363741c97165387a8c
15	54	1	0	4875b8c753be13b28a11fef5132d624961332e306f32b295e82f859d8a97b146
16	53	1	0	23645513798bcfa3338d09f99da4efb67585aab0346dfcaf096fbcdd61531347
17	52	1	0	92f27d3b2718002d60c8573261e22a4bee8bc27b5a464c4a844ea25e55977d97
18	51	1	0	b2d42990e27371b0134f537256f747b980cd9ed5cd74730b868c88cbc27d6930
19	50	1	0	ca66f2b7b807042ffbd6d3a40d9308ab98e678327c6d9c1727d7d80ea26db861
0	70	1	0	c486b7e8f50e7cf77ee117a899dfe8b3cbc4f81fd0203a14b3e2e979a1eeafd6
1	69	1	0	610915ad5df879f4a3458b25841c0c23bfb0ae1458e233143e2daac6328ca562
2	68	1	0	6ac44bfade62cafdf48a7e93029e7dd72520870bee626a7a02a7832160012281
3	67	1	0	dc8ce56f3f886fea9348991e51c638ad65257263f1dcd857c5fd253db52f4960
4	66	1	0	0b04331c16c3fb9116c26f478e136906eb4ba12d7f9a511684d025d9797d8580
5	65	1	0	eed958be6a7d56fbae0b5dbb83d3da7b6dba47ad4f0d7229fea7cd1b2c02cdc2
6	64	1	0	c6fac4389f3ee563b2e7845f7740c461a35824521d253081088e2484ccb4d550
7	63	1	0	49e917bbf853c5daadd4b538e21e13f6355644a424d261e87f6b0eb9476b94f9
8	62	1	0	5272924b6e92fb0937c748af643de747a47ae8dbbfe50bd19ddb821f3394a56b
9	61	1	0	56f52cd6fd7819ccecea0303d966b77420ebb838348faafe733c2215796b079f
10	60	1	0	0f7c3f52a188fca3ca05e02e47c7370bbcbf1591a4d649dca361c713c8e76e33
11	59	1	0	b3a8ee9e63af148ad797ed29137ee28bccb90ca90c892769ad1a037b63a1aa28
12	58	1	0	f3c687dc1018ebeed4986a8ab7befdb7ed593080dded65aa289b85f12fa733ea
13	57	1	0	aaebd10c6942c1bdc2d2914f5c9509bdce48a22c71b2407a9f9d00c1b7f50565
14	56	1	0	b94d33676c84080a0089eadf0b159337614fa57e7b3b243ce920e24ac563758b
15	55	1	0	57c02b7e2a7e55627b6742157ea3afa7a4b6e359f99ba508353eb76deebe3fbe
16	54	1	0	61da908400e99201338e0c4bec948762094b96a92fc3f875e3b7012f95eba98b
17	53	1	0	f28b5c6dda6f2d6de43a511447669412a613424e8694b8e5a4dacebed5c4da03
18	52	1	0	050b32ef429262134f192dff13180a59a239b833585d7581d6a79d3c0f61d7a0
19	51	1	0	17f524c58458b1d6acb5468c12919a77bae688ec445e618d43071ff4d16b570f
0	71	1	0	4a76b1c2fa9514a2e213919498dd440241595c2163ba528635cfd04d9513089a
1	70	1	0	1fb13ccb7ebcb0964f6ef90a54a68ac5138de1e70482bfa87cb3cb83e051c4f1
2	69	1	0	442b0d5ac259f5ab9be5523395ebe24ee6748d06c22ca921242f160cfda9f1fa
3	68	1	0	6c2e4ea8e1bf2a19540021a1b29d5d8976849b48f88886134ce7d35562bc526c
4	67	1	0	762f20b0a5e596a1d0813417ca3c97027e8c7d04620040190ddd1feba511c050
5	66	1	0	cf29a2ec09dda25cd6f5d1d7c7fa4feecd903f9f1a2e3851d2efe9c8b249ef34
6	65	1	0	594eea626b1f1b1d19fb63e89c422d0ae5df7df3e081f4e10ab6adc2f59872ca
7	64	1	0	7742b95db0fde19a18f113a2a94872fb21d5b418a680ba43278205f40daa9fef
8	63	1	0	8e9907dbe1005fd952408d25bf8e77424bc337f70be6c1d9910cd1df4ddfc94f
9	62	1	0	0272f17f36bcc54e62a14f2ccc300cf1510864f149445b62c8b16d24c86d65cf
10	61	1	0	02c0b5d6af94ebca2be8e5678fd149c1f54c8c4d61949ff26e630d3668262daa
11	60	1	0	5fa3d664232f81414fd92ce328db899ee95b26c16e1c57615201466a4f43b5d2
12	59	1	0	176ff578ac82884b238920e23bf65a263e518258d454676a982247a02c1af0c3
13	58	1	0	8f88e00f36af3a7a3427a08d45c652d8fa75ab857fa34fbb783c4e3335dd9f32
14	57	1	0	2d8e3659afbc7cd58285453220c283abcec097dcfc0c6cb081398c1a86c61968
15	56	1	0	1df3e964f4278f9d92703fecc925c69e166d24016d6bf5e16a04b4e1e62e4c2c
16	55	1	0	5dca108f66ea172e567dcfbd2ad8f0749a92195247ecd3046c22f764211a62f4
17	54	1	0	50625f17e0dd519d39a75b1e32975954fed661046cf575e232f882e6e34dd1ef
18	53	1	0	faa6c7abbe3b26beb956c85ad8799a3ee6f7849e04386502d7269859fe50bdac
19	52	1	0	6b5d8babf710d090a836e4c25142146eb3811a98a4995e1837a0309ed9d58136
0	72	1	0	1cad7cc88b4e75e8dc2ebfa791fc6dab01be6604b704ace82aa2d4db2cf2888c
1	71	1	0	ce4c307f16c543759d0befd2199d6c27aacce2463066dcd677f19a6b2a5651f9
2	70	1	0	af82cebb17ac3357de6fce3d6d318399fcb3bcbd6eeee44e54d07590fbf90ca5
3	69	1	0	247f5e30d2978dd5ce5d1e23854096fa8371ac90c209c96c34f4eeffcb681402
4	68	1	0	e1d2c968957b4940643a6cd7bf215b65289ca2a1561b5d7b39eb2f116240afb6
5	67	1	0	04968dd5907639fb3d5331fb598681167bfe7623284f227fe39e5f62bbcd8b44
6	66	1	0	06bd68510285288f127ca271eaab63e80ee401778c1fb420ae66c72ed3245184
7	65	1	0	bced8ddd760080557633cefb18c43b02cb9f78382782ed7f299765701c7a9ec9
8	64	1	0	02e8d28bd7068e62af6ed4563228b5e3035d17c6943df02b74144d480716c830
9	63	1	0	e8a6f10b55543f93c35355caafcf7dbd783ccb368cf72d77dd662f75ce3d5c99
10	62	1	0	41bbd577476c391aaee759ed003554eda020b80862dc352bde0f983f55d96497
11	61	1	0	3bcfa553d27ebc738073f49de07159f1bfbf0205d8390df5d6fbf32439b92e1a
12	60	1	0	21d9fda72600ea88f768b3d6f7670cf1a7f28166fc383dcf2a190deaa4515b4a
13	59	1	0	a76a8fda8d5a3d3dfda36b359f9d153dc50e7002945d5bdb87dd4ec45d411e76
14	58	1	0	1c4a7977864fa348ebc32ac155a64f446e87821c86823e8f46cb8ab2fc0f8e6d
15	57	1	0	16869701c121bfa6ad77da38d2ce31c96566bce12bb2433942197622b713a585
